Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
TRAILWOOD HOMEOWNERS ASSOCIATION,0096672005-2,REG,51,(702) 655-7064,C/O NEVADA COMMUNITY MANAGEMENT,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,,,,,,
TRAMONTO COMMUNITY ASSOCIATION,21359-2002,SUB,48,(702) 982-2587,C/O NEVADAS FINEST PROPERTIES LLC,3568 E RUSSELL RD,LAS VEGAS,NV,89120,Clark,,,,,,
TRAMONTO VILLAGGIO HOMEOWNERS ASSOCIATION,2016-2005,SUB,136,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,,,,,,
TRAVATA AND MONTAGE AT SUMMERLIN CENTRE HOMEOWNERS' ASSOCIATION,0702602005-0,SUB,220,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TRAVERSE POINT LANDSCAPE MAINTENANCE ASSOCIATION INC,2376-2002,MSTR,1200,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TREASURES LANDSCAPE MAINTENANCE ASSOCIATION,26049-1999,REG,162,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,NORTH LAS VEGAS,NV,89032,Clark,,,,,,
TREMEZZO AT LAKE LAS VEGAS HOMEOWNERS' ASSOCIATION,0154302007-2,SUB,73,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,9330 W. SAHARA AVE STE 210,LAS VEGAS,NV,89117,Clark,,,,,,
TREO NORTH AND SOUTH HOMEOWNER ASSOCIATION,24440-2004,REG,195,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,,,,,,
TRESOR HOMEOWNERS ASSOCIATION,11260862020-6,REG,122,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD SUITE 100,LAS VEGAS,NV,89113,Clark,,,,,,
TREVISO ESTATES HOMEOWNERS ASSOCIATION,0348892013-3,REG,20,(702) 395-2399,C/O TRITON HOA SERVICES LLC,10501 W GOWAN RD SUITE 260,LAS VEGAS,NV,89129,Clark,,,,,,
TREVISO HOMEOWNERS' ASSOCIATION,17772-2004,SUB,164,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TRIANA HOMEOWNERS ASSOCIATION,1009-2003,SUB,163,(702) 737-8580,C/O FIRST SERVICE RESIDENTIAL,8290 ARVILLE STREET,LAS VEGAS,NV,89139,Clark,,,,,,
TRIANA NORTH HOMEOWNERS ASSOCIATION,22428-2003,REG,133,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,,,,,,
TRIANA SOUTH HOMEOWNERS ASSOCIATION,6938-2004,REG,42,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,"1575 DELUCCHI LANE, SUITE 103",RENO,NV,89502,Washoe,,,,,,
TRIBUTE TRAILS HOMEOWNERS ASSOCIATION,38111452024-1,SUB,206,(702) 848-3418,,JUNE HEYDARIAN,LAS VEGAS,NV,89113,Clark,,,,,,
TRIPLE CROWN ESTATES HOMEOWNERS ASSOCIATION,0430912007-0,REG,34,(702) 982-2587,C/O NEVADA'S FINEST PROPERTIES LLC,3568 E. RUSSELL RD,LAS VEGAS,NV,89120,Clark,,,,,,
TRIPOLY AT KING'S HILL HOMEOWNERS ASSOCIATION,0126502005-0,REG,150,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TRIPOLY AT STEPHANIE HOMEOWNERS ASSOCIATION,12187-2004,REG,171,(702) 737-8580,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,,,,,,
TRIPOLY AT TOWN CENTER HOMEOWNERS ASSOCIATION,17556-2004,REG,129,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TRIPOLY AT WARM SPRINGS NORTH HOMEOWNERS ASSOCIATION,8906-2004,REG,132,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TRIPOLY AT WARM SPRINGS SOUTH HOMEOWNERS ASSOCIATION,30321-2004,REG,279,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,"8966 SPANIISH RIDGE AVE, STE 100",LAS VEGAS,NV,89148,Clark,,,,,,
TRISSINO HOMEOWNERS ASSOCIATION,0272392010-9,SUB,60,(702) 933-7764,"C/O REAL PROPERTIES MANAGEMENT GROUP, INC",PO BOX 95606,LAS VEGAS,NV,89193,Clark,,,,,,
"TROPHY CLUB AT PARADISE HOMEOWNERS ASSOCIATION INC., THE",14599-1997,REG,39,(702) 754-0000,"C/O INTEGRITY BASED MANAGEMENT, LLC",2920 N GREEN VALLEY PARKWAY #821,LAS VEGAS,NV,89014,Clark,,,,,,
TROPHY DISTRICT,SAME AS MASTER,SAM,109,,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,,,,,,
TROPICAL BREEZE V OWNERS ASSOCIATION,13077-1999,REG,286,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TROPICAL MEADOWS HOMEOWNERS ASSOCIATION INC,11537-1995,REG,80,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,,,,,,
TROPICAL SANDS HOMEOWNERS' ASSOCIATION,0168522009-6,REG,21,(702) 222-2391,C/O NEVADA COMMUNITY MANAGEMENT,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,,,,,,
TROPICAL VILLAS EAST HOMEOWNERS ASSOCIATION,3938-1995,REG,126,(702) 365-6720,C/O FIRST COLUMBIA COMMUNITY MANAGEMENT INC,3100 W. SAHARA AVENUE SUITE 203,LAS VEGAS,NV,89102,Clark,,,,,,
TROPICANA GARDENS HOMEOWNERS ASSOCIATION,36936532023-6,REG,100,,,SELENA RIVERS,LAS VEGAS,NV,89118,Clark,,,,,,
TROPICANA SQUARE HOMES ASSOCIATION,2743-1972,REG,104,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT LLC,3556 E RUSSELL RD,LAS VEGAS,NV,89120,Clark,,,,,,
TROPICANA VILLAS HOMES ASSOCIATION,1692-1972,REG,232,(702) 551-4911,,3408 VILLA WAY,LAS VEGAS,NV,89120,Clark,,,,,,
TROVARE HOMEOWNERS ASSOCIATION,17035-2004,REG,74,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,,,,,,
TROVAS COVE HOMEOWNERS ASSOCIATION INC,0376802005-8,REG,13,(702) 703-8562,C/O WESTWARD360,3265 N FORT APACHE RD STE 160,LAS VEGAS,NV,89129,Clark,,,,,,
TROVAS HOMEOWNERS ASSOCIATION,13637-2001,REG,79,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,,,,,,
"TROVAS RIDGE HOMEOWNERS ASSOCIATION, INC.",14767-2003,REG,13,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,,,,,,
TRUCKEE RIVER GREEN COMMUNITY ASSOCIATION,20042602022-8,REG,75,(775) 473-6565,C/O GASTON WILKERSON ASSOCIATION SERVICES,"1675 ROBB DR, STE 5",RENO,NV,89523,Washoe,,,,,,
TRUCKEE RIVER HIGHLANDS HOMEOWNERS ASSOCIATION,5354-2004,REG,71,(775) 828-4800,C/O THE MANAGEMENT TRUST,9437 DOUBLE DIAMOND PKWY STE 17,RENO,NV,89521,Washoe,,,,,,
TUCANA POINTE HOMEOWNERS ASSOCIATION,3019032019-6,SUB,312,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,,,,,,
TUCSON RIDGE HOMEOWNERS ASSOCIATION,8088-1995,REG,90,(702) 982-0430,"C/O DESERT COMMUNITY MANAGEMENT, LLC",6240 N DURANGO DR STE 115,LAS VEGAS,NV,89149,Clark,,,,,,
"TUCSON TRAILS H.O.A, INC.",19951-1996,REG,17,(702) 968-0405,C/O VARALINO COMMUNITY MANAGEMENT,6345 S PECOS RD STE 206,LAS VEGAS,NV,89120,Clark,,,,,,
TUCSON TRAILS PROPERTY OWNERS ASSOCIATION,3821-1990,REG,53,(702) 982-0430,"C/O DESERT COMMUNITY MANAGEMENT, LLC",6420 N DURANGO DR. STE 115,LAS VEGAS,NV,89149,Clark,,,,,,
TULAROSA @ MOUNTIAN'S EDGE,SAME AS MASTER,SAM,140,(702) 547-6362,C/O CAPITAL CONSULTANTS MANAGEMENT CORPORATION,8090 BLUE DIAMOND RD STE 240,LAS VEGAS,NV,89148,Clark,,,,,,
TUMBLE BROOK DRIVE HOMEOWNERS ASSOCIATION INC,1396-1992,SUB,22,(702) 645-1210,C/O ADEPT MANAGEMENT SERVICES INC,6605 GRAND MONTECITO PKWY STE 100,LAS VEGAS,NV,89149,Clark,,,,,,
TURNBERRY TOWERS COMMUNITY ASSOCIATION,0069132007-7,MSTR,636,(949) 672-5997,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,9330 W SAHARA AVE STE 210,LAS VEGAS,NV,89117,Clark,,,,,,
TURNBERRY TOWERS EAST UNIT-OWNERS' ASSOCIATION,0069772007-3,SUB,318,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,9330 W. SAHARA AVE STE 210,LAS VEGAS,NV,89117,Clark,,,,,,
TURNBERRY TOWERS WEST UNIT-OWNERS' ASSOCIATION,0069572007-9,SUB,318,(702) 650-5260,,222 KAREN AVENUE,LAS VEGAS,NV,89109,Clark,,,,,,
TURTLE CREEK ESTATES HOMEOWNERS ASSOCIATION,25850-2003,REG,73,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,,,,,,
TURTLE ROCK HOMEOWNERS ASSOCIATION,10493-2004,REG,218,(702) 577-3500,C/O ON THE BALL,1180 N. TOWN CENTER DRIVE #100,LAS VEGAS,NV,89144,Clark,,,,,,
TUSCALANTE HOMEOWNERS ASSOCIATION,0796992006-8,SUB,249,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,,,,,,
TUSCAN CLIFFS HOMEOWNERS ASSOCIATION,0180542005-0,SUB,175,(702) 361-6640,C/O OLYMPIA MANAGEMENT SERVICES,1141 SOUTHERN HIGHLANDS PKWY STE 100,LAS VEGAS,NV,89141,Clark,,,,,,
TUSCAN VILLAS HOMEOWNERS ASSOCIATION,31869-2004,REG,435,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TUSCANO BY RICHMOND HOMEOWNERS ASSOCIATION,0605852005-1,REG,116,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,P.O. BOX 80900,LAS VEGAS,NV,89180,Clark,,,,,,
TUSCANO HOMEOWNERS' ASSOCIATION,0223312005-5,REG,352,(702) 220-9742,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TUSCANY HILLS ESTATES HOMEOWNERS ASSOCIATION,0280012011-6,REG,9,(702) 577-3500,C/O ON THE BALL,1180 N TOWN CENTER DR #100,LAS VEGAS,NV,89114,Clark,,,,,,
TUSCANY HILLS NORTH HOMEOWNERS ASSOCIATION,12248-1996,REG,29,(702) 233-2391,C/O NEVADA COMMUNITY MANAGEMENT,7571 TULE SPRINGS ROAD,LAS VEGAS,NV,89131,Clark,,,,,,
TUSCANY MASTER ASSOCIATION,35188-2004,MSTR,1943,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TUSCANY POINTE AT RUBY VIEW HOMEOWNERS' ASSOCIATION,0398812015-7,REG,30,(775) 340-4082,,2444 KHOURY LANE,ELKO,NV,89801,Elko,,,,,,
TUSCANY RETREAT HOMEOWNERS' ASSOCIATION,0256932007-0,REG,47,(702) 202-4330,C/O PANDG,129 W. LAKE MEAD PKWY STE 16,HENDERSON,NV,89015,Clark,,,,,,
TUSCANY VILLAGE NORTHSHORES HOMEOWNERS ASSOCIATION,14086-1995,SUB,144,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,,,,,,
TUSTIN COMMUNITY ASSOCIATION,12923532021-9,REG,108,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,7670 W LAKE MEAD BLVD SUITE 100,LAS VEGAS,NV,89128,Clark,,,,,,
"TWAIN MANOR HOMEOWNERS' ASSOCIATION, INC",8816-1992,REG,48,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WAY STE 1026,N LAS VEGAS,NV,89032,Clark,,,,,,
TWAIN TOPAZ ESTATES OWNERS ASSOCIATION,11669-1999,REG,14,(702) 369-3659,,5112 W CHARLESTON BLVD STE C,LAS VEGAS,NV,89146,Clark,,,,,,
TWILIGHT @ ARLINGTON RANCH HOMEOWNERS ASSOCIATION,8391-2004,SUB,216,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,7060 W. LAKE MEAD BLVD. SUITE 100,LAS VEGAS,NV,89128,Clark,,,,,,
TWILIGHT AT OLD VEGAS RANCH HOMEOWNERS ASSOCIATION,25058-2002,SUB,145,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
TWILIGHT HOMEOWNERS ASSOCIATION,1218-2001,SUB,179,(702) 362-0318,"C/O PERFORMANCE CAM, LLC",5135 CAMINO AL NORTE STE 100,NORTH LAS VEGAS,NV,89031,Clark,,,,,,
TWILIGHT NORTH HOMEOWNERS ASSOCIATION,23404-2002,REG,103,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,,,,,,
TWO CROWS OWNERS ASSOCIATION,11733-1995,REG,109,(702) 851-7660,C/O NICKLIN COMMUNITY MANAGEMENT,375 N STEPHANIE ST STE 911,HENDERSON,NV,89014,Clark,,,,,,
TYLER WAY TOWNHOUSE ASSOCIATION,498-1979,REG,48,(775) 284-2050,C/O EQUUS MANAGEMENT GROUP,4888 SPARKS BLVD STE 102,SPARKS,NV,89436,Washoe,,,,,,
TYROLIAN VILLAGE ASSOCIATION INC,1627-1968,REG,226,(775) 525-7886,"C/O ALPENHOF MANAGEMENT SERVICES, LLC",PO BOX 5913,INCLINE VILLAGE,NV,89450,Washoe,,,,,,
UNION TRAILS COMMUNITY ASSOCIATION,0105632019-6,REG,135,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,6655 S CIMARRON RD STE 200,LAS VEGAS,NV,89113,Clark,,,,,,
UNIVERSITY BILTMORE HOMEOWNERS ASSOCIATION,2109-1974,REG,132,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,9330 W SAHARA AVE STE 210,LAS VEGAS,NV,89117,Clark,,,,,,
UNIVERSITY CREST HOMEOWNERS ASSOCIATION,376-1972,REG,397,(702) 222-2391,C/O NEVADA COMMUNITY MANAGEMENT,9500 WEST FLAMINGO RD STE 204,LAS VEGAS,NV,89147,Clark,,,,,,
UNIVERSITY PLACE (SOUTH) HOMEOWNERS ASSOCIATION,0005812007-3,REG,12,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE 100,LAS VEGAS,NV,89113,Clark,,,,,,
UNIVERSITY RIDGE HOMEOWNERS ASSOCIATION,4664-1986,REG,460,(775) 284-2050,C/O EQUUS MANAGEMENT GROUP,"4888 SPARKS BLVD., #102",SPARKS,NV,89436,Washoe,,,,,,
UPPAWAY ESTATES INC,2885-1977,REG,38,(775) 329-7070,C/O RENO PROPERTY MANAGEMENT LTD,1575 DELUCCHI LANE STE 224,RENO,NV,89502,Douglas,,,,,,
UPSTREAM HOMEOWNERS ASSOCIATION,0058462008-4,REG,108,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,,,,,,
UPTON COMMUNITY ASSOCIATION,36728122023-7,REG,149,(702) 581-1870,,ADRIEN BARKER,LAS VEGAS,NV,89113,Carson City,,,,,,
V AT LAKE LAS VEGAS UNIT OWNERS' ASSOCIATION,0053712006-8,SUB,273,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT LLC,3556 E RUSSELL ROAD,LAS VEGAS,NV,89120,Clark,,,,,,
VAL D'ISERE HOMEOWNERS ASSOCIATION,8598-1997,REG,80,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE 100,LAS VEGAS,NV,89113,Clark,,,,,,
VAL VISTA ESTATES SUBDIVISION HOMEOWNERS ASSOCIATION,36970582023-4,REG,142,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD SUITE 200,MESQUITE,NV,89027,Clark,,,,,,
VALENCIA @ SUMMERLIN NORTH,SAME AS MASTER,SAM,139,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,,,,,,
VALENCIA HOMEOWNERS ASSOCIATION,24161-2002,REG,142,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,710 CORONADO CENTER DRIVE #120,HENDERSON,NV,89052,Clark,,,,,,
VALENCIA UNIT OWNERS' ASSOCIATION,0368762006-3,REG,230,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
VALHALLA ESTATES HOMEOWNERS ASSOCIATION,0097272006-6,REG,15,(702) 222-2391,C/O NEVADA COMMUNITY MANAGEMENT,9500 WEST FLAMINGO ROAD #204,LAS VEGAS,NV,89147,Clark,,,,,,
VALLE DEL FIORO @ SUMMERLIN NORTH,SAME AS MASTER,SAM,135,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,,,,,,
VALLEY CREST HOMEOWNERS ASSOCIATION,10972-2003,REG,201,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,"6655 S. CIMARRON RD, SUITE 200",LAS VEGAS,NV,89113,Clark,,,,,,
VALLEY DEL PARADISO HOMEOWNERS ASSOCIATION,2325-1983,REG,96,(702) 953-1738,"C/O WESTWARD360, INC",3265 N FT APACHE RD STE 160,LAS VEGAS,NV,89129,Clark,,,,,,
"VALLEY DOWNS HOMEOWNERS ASSOCIATION, INC",11877-1997,SUB,53,(702) 645-1210,C/O ADEPT MANAGEMENT SERVICES INC,7495 W AZURE DRIVE STE 140-D,LAS VEGAS,NV,89130,Clark,,,,,,
VALLEY HEIGHTS HOMEOWNERS' ASSOCIATION,0027892005-5,REG,97,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W. PIONEER BLVD #200,MESQUITE,NV,89027,Clark,,,,,,
VALLEY KNOLLS COMMUNITY ASSOCIATION,21119922022-0,REG,353,775-626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIRCLE SUITE 200,RENO,NV,89521,Carson City,,,,,,
VALLEY VIEW MEADOWS HOMEOWNERS ASSOCIATION INC,18244-1995,REG,118,(702) 818-4780,C/O SMG,PO BOX 777008,HENDERSON,NV,89077,Clark,,,,,,
VALLEY VISTA COMMUNITY ASSOCIATION,0173682017-1,MSTR,4137,(702) 444-5857,C/O CAPITAL CONSULTANTS MANAGEMENT CORPORATION,5940 S RAINBOW BLVD,LAS VEAS,NV,89118,Clark,,,,,,
VALLEY VISTA ESTATES UNIT 7 LANDSCAPE MAINTENANCE ASSOCIATION,7344352020-6,REG,36,(775) 515-4243,C/O NEVADA COMMUNITY MANAGEMENT,704 W NYE LN UNIT 101,CARSON CITY,NV,89703,Carson City,,,,,,
"VALLEY VISTA VILLAGE HOME OWNER'S ASSOCIATION, INC.",14718-2000,REG,58,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,1575 DELUCCHI LANE STE 103,RENO,NV,89502,Washoe,,,,,,
VALONA HOMEOWNERS ASSOCIATION,0380622017-6,REG,25,(702) 577-3500,C/O ON THE BALL,1180 N TOWN CTR DR # 100,LAS VEGAS,NV,89144,Clark,,,,,,
VAQUERO RANCHOS HOMEOWNERS ASSOCIATION,2762-1971,REG,30,(702) 982-2587,C/O NEVADA'S FINEST PROPERTIES LLC,3568 E RUSSELL RD,LAS VEGAS,NV,89120,Clark,,,,,,
VEER TOWERS UNIT OWNERS ASSOCIATION,0366952007-5,REG,670,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,7670 W. LAKE MEAD BLVD STE 100,LAS VEGAS,NV,89128,Clark,,,,,,
VEGAS DRIVE HOME OWNERS ASSOCIATION,986-1972,REG,76,(702) 202-4330,C/O PANDG,129 W. LAKE MEAD PKWY STE 16,HENDERSON,NV,89015,Clark,,,,,,
VEGAS GREEN TOWNHOMES ASSOCIATION,3890-1984,REG,32,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,,,,,,
VELA POINTE HOMEOWNERS ASSOCIATION,0501172018-9,SUB,186,(949) 855-1800,C/O SEABREEZE MANAGEMENT COMPANY,8329 W SUNSET RD STE 270,LAS VEGAS,NV,89113,Clark,,,,,,
VENETIA HOMEOWNERS ASSOCIATION,30324782023-9,REG,108,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT,3556 E RUSSELL ROAD,LAS VEGAS,NV,89120,Clark,,,,,,
VENETO HOMEOWNERS ASSOCIATION,18020212021-1,REG,500,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,NORTH LAS VEGAS,NV,89032,Clark,,,,,,
VENEZIA COMMUNITY ASSOCIATION,19541-2002,REG,140,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
VENTANA AT SIERRA MONTANA HOMEOWNERS' ASSOCIATION,0250842005-1,REG,82,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
"VENTANA CANYON HOMEOWNERS ASSOCIATION, INC",9128-1995,MSTR,749,(702) 754-6313,C/O SIERRA COMMUNITY MANAGEMENT,8020 W SAHARA AVE STE 260,LAS VEGAS,NV,89117,Clark,,,,,,
VENTANA PROPERTY OWNERS ASSOCIATION,12010-1995,SUB,59,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,,,,,,
VERADA VIEW AT PROVIDENCE HOMEOWNERS' ASSOCIATION,0418712013-8,SUB,192,(702) 396-6042,C/O DESERT HOA MANAGEMENT INC,PO BOX 750639,LAS VEGAS,NV,89136,Clark,,,,,,
VERBENA COMMUNITY ASSOCIATION,15567762021-6,REG,46,(702) 837-2100,C/O TERRA WEST MANAGEMENT SERVICES,6655 S CIMMARON RD SUITE 200,LAS VEGAS,NV,89113,Clark,,,,,,
VERDE VALLE ESTATES OWNERS' ASSOCIATION,19861-2001,REG,20,(702) 737-0190,C/O THE PROPERTY GROUP,3286 BRENTWOOD ST,LAS VEGAS,NV,89121,Clark,,,,,,
VERDE VIEJO OWNERS ASSOCIATION,5174-1990,REG,272,(702) 933-7764,"C/O REAL PROPERTIES MANAGEMENT GROUP, INC",PO BOX 95606,LAS VEGAS,NV,89193,Clark,,,,,,
VERONA AT LAKE LAS VEGAS HOMEOWNERS ASSOCOATION,24050122022-8,SUB,127,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVENUE,NORTH LAS VEGAS,NV,89032,Clark,,,,,,
VERSANTE HOMEOWNERS ASSOCIATION,0330452011-9,REG,111,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,,,,,,
VERSILIA,,SAM,96,,C/O OLYMPIA MANAGEMENT SERVICES,11411 SOUTHERN HIGHLANDS PKWY STE 100,LAS VEGAS,NV,89141,,,,,,,
VERTEX HOMEOWNERS' ASSOCIATION,32697312023-6,REG,150,(702) 361-6640,,CHRISTINA PADILLA,LAS VEGAS,NV,89141,Clark,,,,,,
VIA BIANCA ESTATES HOMEOWNERS ASSOCIATION,1361-1970,REG,228,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,,,,,,
VIA DANA @ SOUTHERN HIGHLANDS,SAME AS MASTER,SAM,334,,C/O OLYMPIA MANAGEMENT SERVICES,11411 SOUTHERN HIGHLANDS PKWY STE 120,LAS VEGAS,NV,89141,Clark,,,,,,
VIA TIVOLI,SAME AS MASTER,SAM,5,(702) 933-7764,"C/O REAL PROPERTIES MANAGEMENT GROUP, INC",3077 E. WARM SPRINGS ROAD,LAS VEGAS,NV,89193,Clark,,,,,,
VIA VALENCIA/VIA VENTURA HOMEOWNERS ASSOCIATION,0493382005-8,SUB,330,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
VIALETTO @ ALIANTE,SAME AS MASTER,SAM,168,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,,,,,,
VICTORY OVATION HOMEOWNERS ASSOCIATION,15596-2000,REG,143,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE 100,LAS VEGAS,NV,89113,Clark,,,,,,
VIENNA HILLS HOMEOWNERS ASSOCIATION,0862552005-6,REG,239,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,NORTH LAS VEGAS,NV,89032,Clark,,,,,,
VIENTO ESTATES HOMEOWNERS ASSOCIATION,32759582023-0,REG,60,(702) 835-6904,,ATTN: SUNNY WILCOXEN,LAS VEGAS,NV,89113,Clark,,,,,,
VIEW OF BLACK MOUNTAIN HOMEOWNERS ASSOCIATION,13950-1998,REG,262,(702) 992-7211,C/O DESERT LIVING INC,8925 S PECOS RD STE 15A,HENDERSON,NV,89074,Clark,,,,,,
